"Id","SalePrice"
2846,210083.038106162
2847,194819.028893173
2848,200239.21249321
2849,204656.720596309
2850,258537.148885428
2851,227395.14092294
2852,241032.946708753
2853,224992.635916615
2854,145866.518774058
2855,191993.334551925
2856,196498.578875577
2857,191401.282074277
2858,191674.518531009
2859,134883.329396736
2860,120497.151032586
2861,134733.281690021
2862,212064.986179832
2863,148495.742336146
2864,283927.569105677
2865,140674.876607568
2866,187186.895104642
2867,89122.0553379724
2868,117943.287615549
2869,135361.913825855
2870,168758.144957803
2871,127052.103443813
2872,58834.7290998146
2873,132383.432928525
2874,125585.760159077
2875,107589.739254
2876,166124.186055695
2877,117017.337732475
2878,151871.789228608
2879,145667.310438995
2880,110336.543626496
2881,133377.353025544
2882,161637.676779159
2883,166646.901255287
2884,192619.599027873
2885,166191.044806457
2886,228781.876413945
2887,94367.9302421251
2888,113214.010537085
2889,45537.4898481669
2890,60091.4499622298
2891,154991.460068353
2892,21135.5381140157
2893,66017.9640468986
2894,15181.0177215512
2895,320595.727054638
2896,258838.181551279
2897,194410.07220353
2898,179377.713051409
2899,243134.104753282
2900,149748.910190849
2901,199540.433875738
2902,192078.232681102
2903,318546.277944951
2904,306994.666469003
2905,141873.114037445
2906,189264.79151675
2907,130080.44155526
2908,102312.123692739
2909,188460.803587001
2910,68365.0037805664
2911,94384.6608645628
2912,158709.754999391
2913,93766.7183000928
2914,81277.8772211916
2915,81277.8772211916
2916,93766.7183000928
2917,160366.175929902
2918,115238.718162881
2919,221111.672846589
